File,Date,word_count,JustClean,JustAfford,JustReliable,JustSustain,JustModern,CleanSent,AffordSent,ReliableSent,SustainSent,ModernSent,GreenJobSent,ScientistSent
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg50065/html/CHRG-111hhrg50065.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg64024/html/CHRG-111hhrg64024.htm",2009-02-24,84273,12,3,12,5,4,7,4,1,5,0,3,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg67094/html/CHRG-111hhrg67094.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg48194/html/CHRG-111shrg48194.htm",2009-02-26,84538,45,13,9,22,6,41,7,10,23,2,9,2
https://www.govinfo.gov/content/pkg/CHRG-111hhrg51161/html/CHRG-111hhrg51161.htm,2009-03-03,22430,0,2,2,0,0,0,2,2,3,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg47755/html/CHRG-111hhrg47755.htm,https://www.govinfo.gov/content/pkg/CHRG-110shrg41248/html/CHRG-110shrg41248.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg48687/html/CHRG-111shrg48687.htm",2009-03-05,381080,238,43,103,90,44,137,29,87,122,18,4,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg49408/html/CHRG-111shrg49408.htm,2009-03-10,47136,18,1,5,5,2,7,2,4,3,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg47719/html/CHRG-111hhrg47719.htm,2009-03-11,61593,98,14,6,10,0,51,9,6,4,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg47859/html/CHRG-111hhrg47859.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg50774/html/CHRG-111shrg50774.htm",2009-03-17,109059,83,6,10,15,4,75,7,12,25,4,1,1
https://www.govinfo.gov/content/pkg/CHRG-111shrg49530/html/CHRG-111shrg49530.htm,2009-03-18,44616,34,2,8,6,0,31,0,6,6,4,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg48185/html/CHRG-111hhrg48185.htm,2009-03-24,65178,17,2,0,21,3,5,2,0,7,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg48895/html/CHRG-111shrg48895.htm,2009-03-25,25934,0,0,3,0,0,0,0,1,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg50432/html/CHRG-111shrg50432.htm,2009-03-26,47478,13,0,1,18,6,12,0,2,12,1,4,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg72878/html/CHRG-111hhrg72878.htm,2009-04-21,235836,328,25,11,18,6,198,15,7,11,4,55,3
"https://www.govinfo.gov/content/pkg/CHRG-111shrg94029/html/CHRG-111shrg94029.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg50178/html/CHRG-111shrg50178.htm",2009-04-22,69243,22,10,5,4,0,22,5,14,7,4,6,1
https://www.govinfo.gov/content/pkg/CHRG-111shrg50987/html/CHRG-111shrg50987.htm,2009-04-28,32489,102,3,3,5,0,100,2,4,6,0,3,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg49683/html/CHRG-111hhrg49683.htm,2009-05-11,73414,44,0,2,1,0,43,2,4,6,0,1,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg53602/html/CHRG-111hhrg53602.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg51825/html/CHRG-111shrg51825.htm",2009-05-12,43993,9,2,2,4,4,5,2,1,5,3,0,0
"https://www.govinfo.gov/content/pkg/CHRG-111shrg48293/html/CHRG-111shrg48293.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg89104362/html/CHRG-111shrg89104362.htm",2009-05-19,176188,119,9,59,22,12,83,8,40,24,13,6,1
https://www.govinfo.gov/content/pkg/CHRG-111hhrg54227/html/CHRG-111hhrg54227.htm,2009-05-21,16701,1,0,12,0,0,0,0,1,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg89104376/html/CHRG-111shrg89104376.htm,2009-06-02,24278,0,1,18,0,8,0,2,4,2,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg52676/html/CHRG-111hhrg52676.htm,2009-06-03,19209,11,0,2,1,1,8,0,2,1,1,1,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg49965/html/CHRG-111hhrg49965.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg73749/html/CHRG-111hhrg73749.htm",2009-06-09,57025,52,0,0,4,0,47,1,0,5,0,8,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg89104373/html/CHRG-111shrg89104373.htm,2009-06-18,37653,5,1,8,2,0,4,0,4,0,0,0,1
https://www.govinfo.gov/content/pkg/CHRG-111hhrg52329/html/CHRG-111hhrg52329.htm,2009-06-24,39416,1,3,2,1,0,0,0,0,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg95157/html/CHRG-111shrg95157.htm,2009-07-07,36492,76,5,11,3,0,56,5,12,2,0,3,2
https://www.govinfo.gov/content/pkg/CHRG-111hhrg50662/html/CHRG-111hhrg50662.htm,2009-07-09,38964,21,1,4,9,1,17,0,7,12,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg57429/html/CHRG-111hhrg57429.htm,2009-07-15,16503,0,0,1,0,0,0,0,0,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg95163/html/CHRG-111shrg95163.htm,2009-07-16,31591,87,4,5,1,0,77,4,5,0,0,45,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg95164/html/CHRG-111shrg95164.htm,2009-07-21,35935,88,10,1,8,2,85,10,1,8,2,94,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg62450/html/CHRG-111hhrg62450.htm,2009-07-28,16965,27,1,4,2,0,19,1,0,2,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg99885/html/CHRG-111shrg99885.htm,2009-08-06,27023,108,3,3,0,0,91,3,3,2,0,4,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg53003/html/CHRG-111shrg53003.htm,2009-08-22,44005,26,14,3,24,5,26,14,8,19,3,2,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg51519/html/CHRG-111hhrg51519.htm,2009-08-25,15126,6,2,1,1,1,10,3,1,2,1,1,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg51926/html/CHRG-111hhrg51926.htm,2009-09-10,32679,10,4,0,9,4,8,0,0,11,2,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg52277/html/CHRG-111hhrg52277.htm,2009-09-16,157356,38,6,9,39,5,25,5,3,19,0,5,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg53431/html/CHRG-111hhrg53431.htm,2009-09-30,54527,14,3,1,60,4,17,2,0,67,2,10,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg52294/html/CHRG-111hhrg52294.htm,2009-10-01,40107,1,0,1,0,3,1,0,1,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg52860/html/CHRG-111hhrg52860.htm,2009-10-21,38727,28,4,5,19,6,26,1,7,16,4,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg56321/html/CHRG-111shrg56321.htm,2009-10-22,24217,12,0,2,4,0,12,1,4,3,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg99887/html/CHRG-111shrg99887.htm,2009-10-27,41946,103,6,5,7,0,80,4,6,4,1,9,2
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg53831/html/CHRG-111hhrg53831.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg20182/html/CHRG-111shrg20182.htm",2009-10-28,88687,104,6,7,9,1,80,4,3,8,1,19,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg52894/html/CHRG-111hhrg52894.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg62519/html/CHRG-111hhrg62519.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg20183/html/CHRG-111shrg20183.htm",2009-10-29,131676,168,8,10,9,6,113,11,9,19,0,6,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg55331/html/CHRG-111shrg55331.htm,2009-11-19,72847,35,0,7,9,4,7,0,0,8,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg74855/html/CHRG-111hhrg74855.htm,2009-12-02,23322,1,4,4,0,0,0,2,3,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg53690/html/CHRG-111hhrg53690.htm,2009-12-03,42354,22,0,6,6,1,20,0,8,9,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg55667/html/CHRG-111shrg55667.htm,2009-12-08,34208,44,2,3,2,0,39,2,8,1,0,8,1
https://www.govinfo.gov/content/pkg/CHRG-111shrg55677/html/CHRG-111shrg55677.htm,2009-12-10,63132,14,3,23,4,2,16,2,80,4,5,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg56050/html/CHRG-111shrg56050.htm,2009-12-15,37784,19,5,7,3,0,22,5,8,3,0,2,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg79104341/html/CHRG-111shrg79104341.htm,2009-12-31,54591,38,3,21,16,0,19,2,12,14,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg76003/html/CHRG-111hhrg76003.htm,2010-01-20,25722,14,5,4,1,0,13,2,2,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg56101/html/CHRG-111shrg56101.htm,2010-01-21,27435,52,1,1,3,2,40,1,3,9,0,2,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg54487/html/CHRG-111hhrg54487.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg56839/html/CHRG-111shrg56839.htm",2010-01-27,57047,38,2,3,15,2,37,3,2,16,3,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg21159/html/CHRG-111shrg21159.htm,2010-01-28,19488,48,0,0,5,0,41,0,0,4,0,22,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg56841/html/CHRG-111shrg56841.htm,2010-02-19,15677,9,1,0,9,0,10,1,0,6,1,7,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg56413/html/CHRG-111shrg56413.htm,2010-02-23,29971,7,1,4,9,1,10,1,7,5,5,1,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg61742/html/CHRG-111hhrg61742.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg57834/html/CHRG-111hhrg57834.htm",2010-02-24,44808,8,0,5,3,0,4,0,3,8,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg55839/html/CHRG-111hhrg55839.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg65006/html/CHRG-111shrg65006.htm",2010-03-03,70036,83,8,8,5,2,78,7,19,7,9,8,1
"https://www.govinfo.gov/content/pkg/CHRG-111shrg99104390/html/CHRG-111shrg99104390.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg61791/html/CHRG-111hhrg61791.htm",2010-03-04,82927,109,5,11,13,6,92,7,18,11,9,12,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg62705/html/CHRG-111shrg62705.htm,2010-03-09,57419,9,3,16,0,1,9,3,18,0,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg62521/html/CHRG-111hhrg62521.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg99104408/html/CHRG-111shrg99104408.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg56266/html/CHRG-111shrg56266.htm",2010-03-10,88111,21,0,10,11,8,17,0,2,5,2,8,0
"https://www.govinfo.gov/content/pkg/CHRG-111shrg56475/html/CHRG-111shrg56475.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg99104409/html/CHRG-111shrg99104409.htm",2010-03-11,126594,23,25,12,20,7,21,21,4,12,8,4,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg61762/html/CHRG-111hhrg61762.htm,2010-03-16,45545,119,3,4,1,1,31,4,12,1,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg76017/html/CHRG-111hhrg76017.htm,2010-03-18,25910,5,1,0,4,4,6,1,0,2,2,0,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg76019/html/CHRG-111hhrg76019.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg61780/html/CHRG-111hhrg61780.htm",2010-03-23,39320,19,2,8,2,0,22,2,9,2,0,0,1
https://www.govinfo.gov/content/pkg/CHRG-111shrg21636/html/CHRG-111shrg21636.htm,2010-03-24,12095,14,0,0,5,0,4,0,0,0,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg62589/html/CHRG-111hhrg62589.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg63079/html/CHRG-111hhrg63079.htm",2010-04-14,90666,138,9,3,5,1,99,9,6,3,0,36,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg61550/html/CHRG-111shrg61550.htm,2010-04-22,32720,10,0,1,5,3,10,0,2,3,1,0,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg76568/html/CHRG-111hhrg76568.htm,https://www.govinfo.gov/content/pkg/CHRG-111shrg58087/html/CHRG-111shrg58087.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg57843/html/CHRG-111hhrg57843.htm",2010-04-28,77678,159,7,7,8,2,105,9,7,11,3,1,3
https://www.govinfo.gov/content/pkg/CHRG-111hhrg56973/html/CHRG-111hhrg56973.htm,2010-05-12,36854,4,20,9,1,0,1,18,8,5,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg57172/html/CHRG-111hhrg57172.htm,2010-05-19,56163,17,12,11,31,0,13,14,12,42,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg58015/html/CHRG-111hhrg58015.htm,2010-06-09,29418,4,3,2,6,1,4,2,2,7,0,1,0
"https://www.govinfo.gov/content/pkg/CHRG-111shrg62133/html/CHRG-111shrg62133.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg77911/html/CHRG-111hhrg77911.htm",2010-06-15,82138,62,6,7,3,0,51,5,6,6,0,2,0
"https://www.govinfo.gov/content/pkg/CHRG-111hhrg57178/html/CHRG-111hhrg57178.htm,https://www.govinfo.gov/content/pkg/CHRG-111hhrg77913/html/CHRG-111hhrg77913.htm",2010-06-16,67700,135,0,14,4,1,100,0,31,9,0,5,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg66271/html/CHRG-111shrg66271.htm,2010-06-17,414,0,0,0,0,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg57093/html/CHRG-111hhrg57093.htm,2010-06-24,40055,14,2,0,1,1,0,2,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg56927/html/CHRG-111hhrg56927.htm,2010-06-28,32036,6,1,0,0,0,20,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg61989/html/CHRG-111shrg61989.htm,2010-06-30,34276,4,75,0,35,1,4,29,0,13,1,3,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg66273/html/CHRG-111shrg66273.htm,2010-07-21,30514,9,9,1,3,0,7,4,1,3,0,1,0
https://www.govinfo.gov/content/pkg/CHRG-111jhrg58299/html/CHRG-111jhrg58299.htm,2010-07-27,20454,41,11,1,1,0,43,10,1,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg62591/html/CHRG-111hhrg62591.htm,2010-09-22,22670,87,0,0,1,0,81,0,1,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg99104423/html/CHRG-111shrg99104423.htm,2010-09-30,88905,68,6,25,17,1,49,6,32,20,0,9,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg62617/html/CHRG-111hhrg62617.htm,2010-11-15,33322,5,5,2,20,1,6,2,3,7,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-111hhrg63005/html/CHRG-111hhrg63005.htm,2010-12-01,19702,13,1,0,2,1,13,0,0,1,0,4,1
"https://www.govinfo.gov/content/pkg/CHRG-112hhrg66823/html/CHRG-112hhrg66823.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg74136/html/CHRG-112hhrg74136.htm",2011-01-01,658,0,0,0,0,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112shrg67226/html/CHRG-112shrg67226.htm,2011-02-03,65117,44,5,3,11,0,49,4,3,14,0,1,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg66203/html/CHRG-112hhrg66203.htm,2011-02-10,29820,23,8,2,1,0,13,10,1,2,0,5,1
https://www.govinfo.gov/content/pkg/CHRG-112hhrg65484/html/CHRG-112hhrg65484.htm,2011-02-11,25067,24,1,0,0,0,0,0,0,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112shrg68395/html/CHRG-112shrg68395.htm,2011-02-16,64798,190,7,12,17,3,183,8,30,22,8,1,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg68245/html/CHRG-112hhrg68245.htm,2011-03-01,40306,1,4,4,3,6,0,1,0,5,3,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg65049/html/CHRG-112hhrg65049.htm,2011-03-03,37632,121,9,8,6,1,120,12,20,6,8,0,0
https://www.govinfo.gov/content/pkg/CHRG-111shrg54965/html/CHRG-111shrg54965.htm,2011-03-04,225229,185,12,50,41,8,146,13,52,35,10,24,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg71034/html/CHRG-112hhrg71034.htm,2011-03-09,26534,5,1,1,6,1,2,0,0,4,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112shrg66124/html/CHRG-112shrg66124.htm,2011-03-10,59725,32,3,3,0,4,27,0,1,1,4,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg68480/html/CHRG-112hhrg68480.htm,2011-03-16,47286,42,9,5,0,0,27,8,3,0,1,0,0
"https://www.govinfo.gov/content/pkg/CHRG-112shrg67633/html/CHRG-112shrg67633.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg71013/html/CHRG-112hhrg71013.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg67133/html/CHRG-112hhrg67133.htm",2011-03-17,80267,331,7,1,5,2,300,9,3,3,0,4,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg72785/html/CHRG-112hhrg72785.htm,2011-03-24,27608,95,1,1,0,1,9,0,2,0,0,0,1
"https://www.govinfo.gov/content/pkg/CHRG-112shrg85234/html/CHRG-112shrg85234.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg65460/html/CHRG-112hhrg65460.htm",2011-03-30,58273,4,0,0,23,0,2,0,0,10,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg65506/html/CHRG-112hhrg65506.htm,2011-04-01,40537,31,0,4,1,2,15,0,2,0,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg67390/html/CHRG-112hhrg67390.htm,2011-04-04,20232,41,3,2,0,2,30,3,1,1,2,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg65597/html/CHRG-112hhrg65597.htm,2011-04-05,46246,12,3,3,9,0,2,2,4,14,0,1,0
"https://www.govinfo.gov/content/pkg/CHRG-112hhrg67498/html/CHRG-112hhrg67498.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg65624/html/CHRG-112hhrg65624.htm",2011-04-07,80592,58,4,5,7,2,7,3,20,2,1,12,0
"https://www.govinfo.gov/content/pkg/CHRG-112shrg19104470/html/CHRG-112shrg19104470.htm,https://www.govinfo.gov/content/pkg/CHRG-112shrg64597/html/CHRG-112shrg64597.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg67886/html/CHRG-112hhrg67886.htm",2011-04-13,285616,291,24,47,64,28,194,24,52,64,21,4,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg65797/html/CHRG-112hhrg65797.htm,2011-04-14,11499,0,0,0,2,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg74217/html/CHRG-112hhrg74217.htm,2011-04-15,24629,68,6,4,3,0,14,5,6,3,2,0,0
https://www.govinfo.gov/content/pkg/CHRG-112shrg66579/html/CHRG-112shrg66579.htm,2011-05-03,35074,281,8,5,8,0,279,6,5,8,1,1,0
"https://www.govinfo.gov/content/pkg/CHRG-112shrg19104458/html/CHRG-112shrg19104458.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg71667/html/CHRG-112hhrg71667.htm",2011-05-04,46820,9,0,5,6,10,4,0,1,3,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg70930/html/CHRG-112hhrg70930.htm,2011-05-05,27599,12,2,0,2,1,11,2,0,3,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg68218/html/CHRG-112hhrg68218.htm,2011-05-06,16977,7,2,0,0,1,1,1,0,0,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-112hhrg66222/html/CHRG-112hhrg66222.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg66362/html/CHRG-112hhrg66362.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg70929/html/CHRG-112hhrg70929.htm",2011-05-13,80100,59,3,1,1,0,20,2,4,1,0,1,0
https://www.govinfo.gov/content/pkg/CHRG-112shrg19104462/html/CHRG-112shrg19104462.htm,2011-05-18,45474,139,6,11,10,1,117,10,20,14,10,1,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg70748/html/CHRG-112hhrg70748.htm,2011-05-23,18260,4,1,6,2,0,3,0,3,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg66648/html/CHRG-112hhrg66648.htm,2011-05-24,51419,69,62,13,9,4,28,36,9,8,1,0,0
"https://www.govinfo.gov/content/pkg/CHRG-112hhrg71134/html/CHRG-112hhrg71134.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg66728/html/CHRG-112hhrg66728.htm",2011-06-01,80552,82,8,8,5,5,80,7,6,10,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg66781/html/CHRG-112hhrg66781.htm,2011-06-02,18738,1,1,5,0,1,2,1,6,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg72153/html/CHRG-112hhrg72153.htm,2011-06-03,25522,51,6,2,3,0,45,6,0,2,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112shrg72950/html/CHRG-112shrg72950.htm,2011-06-09,87222,46,8,3,12,5,49,11,7,12,5,2,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg71402/html/CHRG-112hhrg71402.htm,2011-06-13,16845,13,0,2,0,0,2,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg71668/html/CHRG-112hhrg71668.htm,2011-06-16,16554,2,0,3,0,0,3,0,1,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg73445/html/CHRG-112hhrg73445.htm,2011-07-14,21316,48,2,1,1,1,2,2,1,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg77022/html/CHRG-112hhrg77022.htm,2011-07-15,30002,7,0,1,0,0,3,0,1,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg68237/html/CHRG-112hhrg68237.htm,2011-08-24,45261,18,1,3,12,0,14,0,1,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg68267/html/CHRG-112hhrg68267.htm,2011-09-09,34251,8,2,2,0,0,0,2,2,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg75772/html/CHRG-112hhrg75772.htm,2011-09-14,34407,11,3,14,0,3,5,3,47,0,1,2,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg68324/html/CHRG-112hhrg68324.htm,2011-09-15,30059,1,0,2,0,0,0,0,0,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg71325/html/CHRG-112hhrg71325.htm,2011-09-19,25954,22,6,2,0,0,7,6,2,5,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg68508/html/CHRG-112hhrg68508.htm,2011-09-21,56400,20,5,1,4,6,4,7,0,1,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-112hhrg73444/html/CHRG-112hhrg73444.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg76057/html/CHRG-112hhrg76057.htm",2011-09-22,70000,86,13,1,4,2,63,7,0,5,0,110,1
"https://www.govinfo.gov/content/pkg/CHRG-112hhrg71980/html/CHRG-112hhrg71980.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg70719/html/CHRG-112hhrg70719.htm",2011-10-12,56562,23,1,5,4,0,5,0,1,0,0,6,0
"https://www.govinfo.gov/content/pkg/CHRG-112hhrg74708/html/CHRG-112hhrg74708.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg70591/html/CHRG-112hhrg70591.htm",2011-10-13,60945,83,13,13,4,1,44,10,24,4,1,2,0
"https://www.govinfo.gov/content/pkg/CHRG-112hhrg71098/html/CHRG-112hhrg71098.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg71116/html/CHRG-112hhrg71116.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg73615/html/CHRG-112hhrg73615.htm",2011-11-02,65408,23,0,0,3,0,16,0,0,3,0,39,0
"https://www.govinfo.gov/content/pkg/CHRG-112shrg72188/html/CHRG-112shrg72188.htm,https://www.govinfo.gov/content/pkg/CHRG-112shrg73106/html/CHRG-112shrg73106.htm",2011-11-15,21479,22,1,1,1,0,24,1,3,1,3,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg71234/html/CHRG-112hhrg71234.htm,2011-11-16,23124,49,3,0,0,0,1,1,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg76267/html/CHRG-112hhrg76267.htm,2011-11-17,47959,38,0,0,0,1,38,1,0,0,0,3,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg71539/html/CHRG-112hhrg71539.htm,2011-11-18,65741,14,1,4,0,0,1,0,4,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg75114/html/CHRG-112hhrg75114.htm,2011-12-02,20887,20,0,7,3,0,15,1,5,3,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg72167/html/CHRG-112hhrg72167.htm,2011-12-07,28150,23,0,3,8,6,22,0,2,3,2,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg72104/html/CHRG-112hhrg72104.htm,2011-12-16,11900,0,1,0,0,0,0,0,0,0,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg76343/html/CHRG-112hhrg76343.htm,2012-01-25,40903,16,1,4,1,0,6,1,2,1,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112shrg74046/html/CHRG-112shrg74046.htm,2012-01-31,37088,2,3,1,4,0,3,3,1,2,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg76379/html/CHRG-112hhrg76379.htm,2012-02-08,37582,29,2,4,3,2,8,5,11,0,1,0,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg73446/html/CHRG-112hhrg73446.htm,2012-02-13,18938,0,2,4,0,3,0,2,0,0,0,0,0
"https://www.govinfo.gov/content/pkg/CHRG-112shrg78271/html/CHRG-112shrg78271.htm,https://www.govinfo.gov/content/pkg/CHRG-112hhrg72944/html/CHRG-112hhrg72944.htm",2012-02-15,85475,16,3,6,17,3,9,1,7,11,0,0,0
https://www.govinfo.gov/content/pkg/CHRG-112shrg75746/html/CHRG-112shrg75746.htm,2012-02-16,56885,49,2,11,20,1,43,0,17,14,1,1,0
https://www.govinfo.gov/content/pkg/CHRG-112hhrg73226/html/CHRG-112hhrg73226.htm,2012-02-27,51423,12,2,6,7,1,1,2,4,3,0,0,0
